name,Unnamed: 0,object,location,latitude,longitude,flow,id,median,vehicles,trucks,year
KILBY ROAD,6619.0,8620.0,169854.0,-37.792063,145.052178,9931.0,8140.0,1800.0,1600.0,,2015.0
KILGOUR STREET,9057.33333333,10177.3333333,171505.333333,-38.1548573333,144.354788,10970.3333333,8141.66666667,5333.33333333,5666.66666667,433.333333333,2015.0
KILLARA ROAD,8370.5,10871.5,171698.0,-37.723015,145.409553,10223.0,8143.0,955.0,860.0,55.0,2015.0
KING GEORGE STREET,6702.5,7882.0,168504.5,-35.803585,144.217487,8518.5,6740.0,2050.0,2200.0,315.0,2015.0
KING ROAD,8240.5,10741.5,171797.0,-37.999734,145.336795,9839.5,8144.0,2150.0,1950.0,140.0,2015.0
KING STREET,7191.45,5892.45,166819.65,-37.7580916,144.9110181,5834.65,3235.5,14895.0,13455.0,737.0,2015.0
KINGLAKE DRIVE,12461.0,14462.0,176499.0,-37.867137,144.600126,15740.0,2467.0,4000.0,3600.0,,2015.0
KINGS AVENUE,7759.5,4760.5,164718.5,-36.619411,143.261391,5175.0,866.0,1750.0,1900.0,195.0,2015.0
KINGS IN-MORAY RAMP,12028.0,14029.0,175101.0,-37.827054,144.96162,13469.0,8145.0,6300.0,5700.0,720.0,2015.0
KINGS ROAD,9160.5,8447.16666667,169576.666667,-37.7136133333,144.780764667,9630.0,3669.66666667,10166.6666667,9066.66666667,283.333333333,2015.0
KINGS WAY,8098.6875,7916.625,169492.0,-37.8312284375,144.966382125,9305.0625,5695.375,37437.5,33437.5,1462.5,2015.0
KINGSBURY DRIVE,5560.25,6150.5,166753.75,-37.7260145,145.0502615,7096.0,5010.5,8450.0,7650.0,500.0,2015.0
KINGSCLERE AVENUE,4858.0,5859.0,167280.5,-37.988052,145.169905,9630.0,8147.0,5250.0,4750.0,605.0,2015.0
KINGSTON ROAD,8632.25,8633.25,170845.5,-37.955659,145.0976365,8479.0,6171.5,8750.0,8450.0,952.5,2015.0
KINGSWAY DRIVE,4505.0,6506.0,167287.0,-37.664939,145.010957,10030.5,8148.0,6350.0,5700.0,405.0,2015.0
KLAUER STREET,7300.33333333,4801.33333333,165008.5,-38.1190263333,145.139833,5882.66666667,3410.0,4966.66666667,4500.0,283.333333333,2015.0
KNEES ROAD,5672.0,7173.0,168495.5,-37.770201,145.218591,9572.75,8149.5,840.0,760.0,90.0,2015.0
KNOX STREET,8507.0,7508.0,169569.5,-37.341021,144.155795,6272.5,3570.0,1300.0,1400.0,110.0,2015.0
KOMBI ROAD,9335.0,10514.5,171600.0,-37.932936,145.135517,10202.0,8151.0,550.0,500.0,60.0,2015.0
KONAGADERRA ROAD,8306.5,10807.5,171748.5,-37.534826,144.8154735,10181.5,8152.5,885.0,795.0,50.0,2015.0
KOO WEE RUP ROAD,11020.2,11128.3,172919.7,-38.132665,145.4862467,13937.2,2704.6,4990.0,4470.0,803.0,2015.0
KOO WEE RUP-LONGWARRY ROAD,6415.83333333,6416.83333333,167418.833333,-38.161675,145.662847,7267.5,4897.33333333,1136.66666667,1118.33333333,133.333333333,2015.0
KOO WEE RUP-NAR NAR GOON ROAD,6242.66666667,7243.66666667,168806.0,-38.092436,145.567877,11559.6666667,8556.33333333,3800.0,3500.0,250.0,2015.0
KOONAWARRA ROAD,5437.0,2438.0,162115.0,-38.483846,145.950329,4878.5,699.0,4950.0,5300.0,470.0,2015.0
KOONDROOK-MURRABIT ROAD,7369.5,7549.0,167561.5,-35.641784,144.126115,6489.0,4653.0,2100.0,2300.0,235.0,2015.0
KOORNANG ROAD,6154.33333333,7714.83333333,168548.666667,-37.8927066667,145.056401667,9985.66666667,8155.0,5633.33333333,5083.33333333,646.666666667,2015.0
KOOYONG ROAD,6415.05,8183.9,169305.75,-37.8672268,145.0185241,10087.85,8162.5,7250.0,6520.0,832.5,2015.0
KOROIT-PORT FAIRY ROAD,8008.66666667,6343.0,168207.666667,-38.3054643333,142.346292333,4874.0,3275.33333333,1900.0,2000.0,250.0,2015.0
KOROIT-WOOLSTHORPE ROAD,9659.0,10660.0,172993.0,-38.247637,142.391177,8711.0,3273.0,340.0,360.0,30.0,2015.0
KORONG VALE ROAD,5585.5,7086.5,167982.5,-36.421366,143.621883,6196.5,4089.0,140.0,140.0,5.0,2015.0
KOROROIT CREEK ROAD,7562.3,7270.4,168258.3,-37.848878,144.821053,7578.0,5640.2,12970.0,11800.0,1146.0,2015.0
KORUMBURRA ROAD,9840.5,9520.0,170202.5,-38.601171,145.601363,6538.5,4879.0,2350.0,2500.0,105.0,2015.0
KORUMBURRA-WARRAGUL ROAD,7483.0,7228.85714286,167925.214286,-38.2571604286,145.897192,7041.21428571,4850.0,3247.14285714,3438.57142857,307.142857143,2015.0
KORUMBURRA-WONTHAGGI ROAD,3901.0,4902.0,165810.5,-38.477704,145.763964,7182.0,4877.0,370.0,390.0,50.0,2015.0
KULKYNE WAY,9057.5,6558.5,167620.5,-34.418138,142.298298,6442.5,3507.0,985.0,1000.0,145.0,2015.0
KURRAK ROAD,5727.0,5228.0,165720.5,-37.650031,145.112218,7584.5,4933.0,7800.0,7000.0,580.0,2015.0
KYABRAM-ROCHESTER ROAD,8523.0,7524.0,169550.5,-36.358065,144.719437,5867.0,3396.0,1350.0,1400.0,290.0,2015.0
KYNETON-REDESDALE ROAD,7934.5,7114.0,167330.0,-37.130676,144.508983,6239.5,3828.0,610.0,645.0,105.0,2015.0
LA TROBE RIVER ROAD,9430.6,9245.8,169811.4,-38.1754906,146.3399982,7577.0,4393.0,1560.0,1660.0,120.0,2015.0
LAKE MOUNTAIN ROAD,12770.5,12450.0,174346.0,-37.522571,145.864091,14916.5,2004.0,20.0,20.0,0.0,2015.0
LAKE STREET,5345.5,6346.5,166863.0,-36.6201295,142.466611,7280.25,4923.5,380.0,400.0,72.5,2015.0
LAKE WARTOOK ROAD,8912.0,6413.0,167419.0,-37.103095,142.42264,5150.0,2748.0,20.0,20.0,0.0,2015.0
LAKESIDE DRIVE,7042.0,9709.66666667,170464.666667,-37.8555843333,144.978989667,8361.33333333,8169.66666667,7000.0,6566.66666667,820.0,2015.0
LANCASTER-MOOROOPNA ROAD,7316.0,7495.5,167319.75,-36.313643,145.214049,6624.25,4139.5,1250.0,1350.0,145.0,2015.0
LANCE CREEK ROAD,5804.5,5305.5,165809.5,-38.549229,145.664171,7182.0,4878.0,755.0,765.0,85.0,2015.0
LANCEFIELD ROAD,7048.125,5924.125,166754.4375,-37.3983768125,144.60335,6126.75,3944.125,2187.5,2250.0,184.375,2015.0
LANCEFIELD-KILMORE ROAD,6327.75,7668.0,168923.25,-37.292536,144.789214,6629.5,4190.5,1400.0,1500.0,165.0,2015.0
LANCEFIELD-TOOBORAC ROAD,9427.0,9106.5,169929.0,-37.153108,144.77083,6478.5,4185.0,385.0,405.0,30.0,2015.0
LANDSBOROUGH ROAD,7061.75,6312.75,166615.75,-36.973822,143.110375,6519.75,3718.5,85.0,90.0,17.5,2015.0
LANG LANG-POOWONG ROAD,9655.5,9335.0,170155.0,-38.343266,145.6549,6995.0,4864.0,395.0,420.0,60.0,2015.0
LANGRIDGE STREET,8135.75,10636.75,171649.25,-37.806705,144.9867245,10026.75,8171.5,4775.0,4300.0,,2015.0
LANGS ROAD,5717.0,5218.0,165699.0,-37.781708,144.909635,6976.5,4769.0,5650.0,5100.0,325.0,2015.0
LANSDOWNE STREET,6733.0,4734.0,164986.0,-37.8109715,144.978136,5406.0,3211.5,5700.0,5125.0,190.0,2015.0
LARNACH ROAD,9210.25,8970.125,170398.125,-38.20046225,145.20834975,7636.75,5141.5,4312.5,3887.5,397.5,2015.0
LARUNDEL STREET,7158.5,8659.5,168882.0,-35.055312,142.87943075,9235.5,7067.5,280.0,295.0,105.0,2015.0
LASCELLES STREET,5141.0,5142.0,166633.5,-35.732438,142.368103,9319.5,6943.0,530.0,560.0,110.0,2015.0
LATHAMS ROAD,11132.25,12633.25,174677.5,-38.0984665,145.1562725,15989.5,2691.0,6450.0,5800.0,740.0,2015.0
LATROBE ROAD,5717.0,5718.0,166184.75,-38.2127235,146.3992815,8461.0,6035.5,960.0,1000.0,65.0,2015.0
LATROBE STREET,7054.38461538,7929.0,169001.269231,-37.7558228462,144.698359462,8980.30769231,7012.69230769,7776.92307692,7203.84615385,851.923076923,2015.0
LATROBE TERRACE,3378.4375,3816.9375,164426.4375,-38.1490506875,144.352380625,4170.0,6691.0,18637.5,19618.75,3188.75,2015.0
LAVERS HILL-COBDEN ROAD,7152.66666667,6153.66666667,167250.083333,-38.4994586667,143.2230365,5565.75,2907.5,523.333333333,555.0,70.8333333333,2015.0
LAWRENCE ROAD,4774.5,6775.5,167442.0,-38.273813,144.61621,9896.5,8184.0,4300.0,4500.0,350.0,2015.0
LAWRENCE STREET,8710.5,6961.5,168500.75,-37.429807,143.3855935,5730.25,3442.5,710.0,752.5,70.0,2015.0
LEAKES ROAD,10853.5,11640.1666667,173408.5,-37.7513670833,144.678258,13336.6666667,3740.16666667,3257.5,2932.5,52.5,2015.0
LEARMONTH ROAD,7775.25,7695.875,169125.5,-37.519797625,143.810709375,8655.25,3561.5,7412.5,7712.5,518.75,2015.0
LEARMONTH STREET,7012.0,7513.0,169127.75,-37.650273,143.8840215,8781.75,6873.5,3300.0,3525.0,375.0,2015.0
LEITCHVILLE-KERANG ROAD,3478.0,4479.0,165326.0,-35.900685,144.29061,6377.0,4070.0,530.0,565.0,110.0,2015.0
LEITCHVILLE-PYRAMID ROAD,8302.0,7303.0,168032.5,-36.004531,144.224643,6661.0,4072.0,460.0,485.0,115.0,2015.0
LENNOX STREET,9484.5,10485.5,171596.0,-37.821619,144.993997,9847.5,8189.0,3300.0,2950.0,,2015.0
LEONGATHA ROAD,7120.0,5621.0,167074.5,-38.445593,145.829356,4407.5,694.0,3750.0,3950.0,425.0,2015.0
LEONGATHA-MIRBOO ROAD,4413.0,2414.0,162409.666667,-38.414718,146.044583,2557.0,4114.0,2200.0,2333.33333333,333.333333333,2015.0
LEONGATHA-YARRAGON ROAD,5151.0,3652.0,164192.0,-38.46664,145.956247,3809.5,4103.0,3100.0,3300.0,510.0,2015.0
LEPPITT ROAD,7164.0,8343.5,169246.5,-38.025007,145.449993,10145.0,8191.0,1150.0,1050.0,70.0,2015.0
LEURA STREET,8416.0,7417.0,169319.5,-38.239831,143.14171,5653.5,2892.0,1450.0,1550.0,130.0,2015.0
LEWIS STREET,7072.0,7573.0,168589.5,-38.69902,146.455513,8350.0,6013.0,235.0,250.0,45.0,2015.0
LEXTON ROAD,8990.0,6491.0,167795.5,-37.337461,143.419872,6114.5,3701.0,245.0,255.0,55.0,2015.0
LEXTON-TALBOT ROAD,7235.75,6486.75,166561.0,-37.2033885,143.652149,6184.0,3663.5,230.0,242.5,25.0,2015.0
LIGHTWOOD ROAD,5532.0,7033.0,167960.5,-37.9581256667,145.164381333,10001.8333333,8193.0,5183.33333333,4633.33333333,595.0,2015.0
LILY STREET,5366.0,6867.0,167999.5,-36.633581,145.715436,5840.0,4237.0,60.0,60.0,10.0,2015.0
LILYDALE ROAD,4359.5,6360.5,167505.5,-37.656808,145.509072,9943.0,8195.0,3800.0,3500.0,250.0,2015.0
LIMESTONE ROAD,6149.5,8150.5,169810.5,-38.412372,144.877791,9937.5,8196.0,3800.0,3500.0,250.0,2015.0
LINCOLN ROAD,8706.0,10266.5,171090.5,-37.7745283333,145.166021,8882.33333333,7033.33333333,4150.0,3700.0,388.333333333,2015.0
LINDENOW-GLENALADALE ROAD,5690.5,5191.5,165783.5,-37.839526,147.431585,6945.0,4625.0,210.0,220.0,35.0,2015.0
LINDSAY ROAD,6120.5,4621.5,165336.5,-36.241582,146.965541,5920.0,3699.0,185.0,195.0,20.0,2015.0
LINK ROAD,12617.5,12297.0,174179.0,-38.016929,145.306535,14980.5,2240.0,8100.0,7300.0,,2015.0
LINLITHGOW AVENUE,8722.25,9312.5,170447.0,-37.8222915,144.9730705,10027.0,8199.5,4825.0,4325.0,552.5,2015.0
LISMORE ROAD,8638.0,8639.0,170744.0,-37.688737,143.363968,8302.5,6161.0,165.0,175.0,45.0,2015.0
LISMORE-PITFIELD ROAD,7063.5,4564.5,164926.0,-37.878476,143.486283,5968.5,3133.0,385.0,405.0,60.0,2015.0
LITTLE BOUNDARY ROAD,6691.5,5192.5,165511.0,-37.820107,144.820365,6626.5,4370.0,13000.0,12000.0,2500.0,2015.0
LITTLE RIVER ROAD,4711.0,6378.66666667,167385.0,-37.965582,144.528638,10197.0,8203.0,480.0,435.0,30.0,2015.0
LITTLE YARRA ROAD,8380.25,8309.75,168858.0,-37.832208,145.70108725,7067.75,4520.0,947.5,837.5,57.5,2015.0
LIVERPOOL ROAD,7187.5,9438.5,170734.0,-37.8238905,145.317284,9888.5,8205.5,6225.0,5650.0,537.5,2015.0
LIVINGSTONE STREET,9611.16666667,9290.66666667,170129.833333,-37.478088,145.101680333,6722.83333333,4741.0,3201.66666667,2911.66666667,188.333333333,2015.0
LLOYD STREET,7441.61538462,7574.46153846,170477.769231,-37.8568228462,145.396474538,6903.61538462,4855.61538462,4964.61538462,5076.92307692,253.846153846,2015.0
LOCH VALLEY ROAD,4967.0,3468.0,164609.0,-37.868659,146.009699,5011.5,1592.0,125.0,125.0,30.0,2015.0
LOCHIEL STREET,7180.25,7681.25,168799.75,-37.710969,148.456586,8611.5,6132.5,2250.0,2450.0,125.0,2015.0
LOCK ROAD,10637.0,10316.5,171652.5,-38.46334,145.304651,10217.5,8208.0,755.0,800.0,70.0,2015.0
LOCKHARTS GAP ROAD,7450.5,6951.5,167816.5,-36.328365,147.162566,7050.5,5009.0,460.0,490.0,50.0,2015.0
LOCKINGTON ROAD,3777.0,4778.0,165432.5,-36.249006,144.53577,6113.0,3698.0,115.0,120.0,10.0,2015.0
LOCKWOOD ROAD,7741.0,8242.0,169646.0,-36.797265,144.23208,6340.0,3587.0,5900.0,6250.0,405.0,2015.0
LODDON CRESCENT,8095.0,7274.5,167392.5,-35.725929,143.920759,6191.5,4064.0,420.0,445.0,40.0,2015.0
LODDON VALLEY HIGHWAY,5731.41666667,3732.41666667,164198.083333,-36.2498745,143.9733095,4725.25,763.5,803.333333333,845.833333333,177.5,2015.0
LOGAN-WEDDERBURN ROAD,7709.25,6960.25,168390.25,-36.4738715,143.5824475,6328.5,3696.5,50.0,50.0,10.0,2015.0
LONDON BRIDGE ROAD,6827.5,8328.5,169245.5,-38.327265,144.702263,9755.5,8209.0,3800.0,3500.0,250.0,2015.0
LONG GULLY-WHITE HILL ROAD,9441.25,8031.5,169685.75,-36.735366,144.274301,6054.5,3656.5,2800.0,2975.0,237.5,2015.0
LONG POCKITT LANE,4713.0,6714.0,167350.5,-37.914986,145.370203,10236.0,8211.0,3800.0,3500.0,250.0,2015.0
LONGFIELD ROAD,3554.5,5055.5,165802.0,-37.062497,142.760718,4193.5,334.0,3100.0,3300.0,800.0,2015.0
LONGFORD-LOCH SPORT ROAD,5707.5,5708.5,166181.5,-38.198986,147.347983,8196.0,6043.0,710.0,750.0,130.0,2015.0
LONGWARRY-DROUIN ROAD,6180.125,6600.75,167476.625,-38.1129225,145.798489,7176.375,4905.5,1250.0,1350.0,80.0,2015.0
LONSDALE STREET,6924.03333333,7927.4,169180.9,-37.9578688667,145.0603448,9367.13333333,7472.6,17266.6666667,15373.3333333,1405.33333333,2015.0
LORD SOMERS ROAD,4362.5,6363.5,167513.5,-38.383811,145.147567,10240.0,8223.0,3800.0,3500.0,250.0,2015.0
LORIMER STREET,9286.0,8795.875,169657.25,-37.822829375,144.9323485,6820.0,4764.25,8987.5,8162.5,793.75,2015.0
LORNE STREET,6170.0,8171.0,169813.5,-37.850489,144.979453,10051.0,8225.0,5400.0,4900.0,620.0,2015.0
LORQUON ROAD,8954.0,6455.0,167756.5,-36.137937,141.980716,5941.5,3786.0,205.0,215.0,35.0,2015.0
LOUGHNAN ROAD,9596.75,11597.75,173162.25,-37.8064875,145.22455,12882.5,5458.0,10500.0,9700.0,1250.0,2015.0
LOWER DANDENONG ROAD,4310.1,3211.1,163634.4,-37.9872728,145.1146426,3859.4,1063.6,16200.0,14400.0,786.0,2015.0
LOWER DUNEED ROAD,7573.5,6074.5,166455.0,-38.251834,144.36157,5463.5,2842.0,2300.0,2450.0,220.0,2015.0
LOWER HEIDELBERG ROAD,8652.25,8117.5,169576.75,-37.76679775,145.0621725,7015.875,4198.0,12875.0,11587.5,402.5,2015.0
LOWER HOMESTEAD ROAD,8229.5,10730.5,171554.0,-37.73108,145.285489,9653.5,8228.0,3600.0,3250.0,235.0,2015.0
LOWER PLENTY ROAD,6147.66666667,5708.16666667,166098.333333,-37.7359206667,145.078630333,6550.0,3849.66666667,16433.3333333,14833.3333333,650.0,2015.0
LOWER ROY STREET,6698.5,5699.5,166760.0,-36.139856,141.989879,5778.0,3001.0,210.0,220.0,40.0,2015.0
LOWTHER STREET,6080.0,5581.0,165326.0,-36.986671,144.071544,5888.0,3591.0,370.0,400.0,75.0,2015.0
LUSATIA PARK ROAD,6345.75,7436.0,168276.5,-37.7945645,145.5557145,9778.25,8229.5,3800.0,3500.0,250.0,2015.0
LYALL ROAD,4618.0,6119.0,167484.25,-38.0277305,145.348295,10030.75,8231.5,8900.0,8000.0,570.0,2015.0
LYGON STREET,7054.18181818,8753.22727273,169950.045455,-37.7826575455,144.969943864,10040.0,8238.90909091,9554.54545455,8627.27272727,1090.90909091,2015.0
LYLE STREET,7641.0,4642.0,164789.5,-36.25324,142.391359,4538.5,831.0,1100.0,1100.0,105.0,2015.0
LYNBROOK BOULEVARD,8231.5,10732.5,171556.0,-38.049365,145.259572,9446.5,8246.0,3000.0,2700.0,190.0,2015.0
LYNDARUM DRIVE,13816.5,13174.5,176186.0,-37.628392,145.023395,15924.0,2357.0,1900.0,1700.0,,2015.0
LYNNWOOD PARADE,7978.5,8158.0,169204.5,-37.769176,145.123984,10518.5,8247.0,3400.0,3100.0,400.0,2015.0
LYONS ROAD,4402.0,6403.0,167359.0,-37.766345,145.289248,9764.0,8248.0,3600.0,3250.0,420.0,2015.0
LYONS STREET,6155.9,4856.9,165582.1,-37.7093993,145.0689351,6030.2,3305.4,1648.0,1744.0,265.0,2015.0
LYSTERFIELD ROAD,7298.0,6799.0,167844.5,-37.914832,145.29935,7920.0,5264.0,4900.0,4400.0,250.0,2015.0
MACARTHUR ROAD,8282.0,7283.0,169244.0,-37.788292,144.955598,5235.5,3104.0,16000.0,14000.0,930.0,2015.0
MACARTHUR STREET,4874.5,5875.5,167457.5,-37.812016,144.974703,10223.0,8249.0,6400.0,5700.0,,2015.0
MACARTHUR-PENSHURST ROAD,8380.5,7381.5,169389.5,-37.935962,142.133006,6009.0,3300.0,70.0,70.0,15.0,2015.0
MACAULAY ROAD,6387.8,6788.8,168333.4,-37.7959896,144.936494,7877.0,6191.0,8260.0,7480.0,728.0,2015.0
MACCLESFIELD ROAD,10424.75,11515.0,172941.0,-37.8611535,145.459924,12647.25,5332.5,2150.0,1975.0,250.0,2015.0
MACEDON STREET,7633.5,8134.5,168646.5,-37.585022,144.744855,7717.0,5614.0,15000.0,13500.0,565.0,2015.0
MACEDON-WOODEND HIGHWAY,8269.66666667,6996.83333333,167914.5,-37.4218628333,144.550869667,6301.08333333,3683.16666667,1588.33333333,1708.33333333,104.166666667,2015.0
MACINTYRE LANE,8212.0,10713.0,171661.5,-37.698788,145.363358,10417.5,8253.0,3200.0,2850.0,200.0,2015.0
MACKENZIE ROAD,13917.5,13275.5,176083.0,-37.808064,144.907542,15329.5,2343.0,2800.0,2500.0,,2015.0
MADDEN AVENUE,6421.5,7648.66666667,168589.666667,-38.1411633333,144.353892333,10225.8333333,8255.66666667,4300.0,4500.0,350.0,2015.0
MADDEN GROVE,8593.0,8594.0,170507.0,-37.82784,145.014337,8137.0,5772.0,11000.0,10000.0,225.0,2015.0
MADEIRA PACKET ROAD,5338.5,5928.75,166244.75,-38.369254,141.621548,6387.5,3734.5,570.0,605.0,105.0,2015.0
MAFFRA-BRIAGOLONG ROAD,5442.0,6943.0,168094.0,-37.877791,146.993191,7233.5,4619.0,710.0,755.0,35.0,2015.0
MAFFRA-ROSEDALE ROAD,9706.5,9386.0,170133.0,-38.040502,146.8751785,7041.5,4607.5,812.5,852.5,127.5,2015.0
MAGID DRIVE,8942.33333333,9669.5,171368.5,-38.0165323333,145.301861333,11585.5,6252.33333333,5366.66666667,4833.33333333,,2015.0
MAHERS ROAD,3465.0,4966.0,165620.0,-38.235033,144.008472,4216.5,7318.0,2700.0,2900.0,575.0,2015.0
MAHONEYS ROAD,6631.16666667,6298.83333333,167479.166667,-37.6929366667,144.992165333,8206.83333333,6026.0,14666.6666667,13333.3333333,1130.0,2015.0
MAIDSTONE STREET,5496.0,5997.0,166886.5,-37.862049,144.8105765,6996.5,4379.5,5525.0,4975.0,220.0,2015.0
MAILORS FLAT-KOROIT ROAD,7611.16666667,5612.16666667,165913.0,-38.295502,142.398795,5960.0,3437.33333333,1500.0,1600.0,211.666666667,2015.0
MAIN AVENUE,5188.0,6189.0,166584.0,-34.1686675,142.0585365,8743.5,6490.5,1375.0,1475.0,157.5,2015.0
MAIN CREEK ROAD,10271.5,11665.3333333,173641.166667,-38.3881106667,144.971181333,13863.0,4537.66666667,690.0,620.0,40.0,2015.0
MAIN HURSTBRIDGE ROAD,5811.0,5812.0,166122.0,-37.673941,145.166591,7884.5,5475.0,8950.0,8000.0,660.0,2015.0
MAIN NEERIM ROAD,7065.86363636,6784.36363636,167473.136364,-38.0688474091,145.890228545,6949.77272727,4528.27272727,1121.36363636,1178.18181818,107.272727273,2015.0
MAIN ROAD,7445.02325581,7264.93023256,168324.55814,-37.6875197442,145.086033279,7022.48837209,4770.60465116,6880.23255814,6233.95348837,361.395348837,2015.0
MAIN STREET,7262.98611111,6966.34722222,167902.847222,-37.4577725833,145.188110722,6935.72222222,4474.47222222,4318.33333333,4169.86111111,310.833333333,2015.0
MAINDAMPLE-BENALLA ROAD,2763.0,1764.0,161625.0,-36.993161,145.979451,3752.0,891.0,420.0,445.0,105.0,2015.0
MAIR STREET,7178.16666667,4679.16666667,164929.833333,-37.5598566667,143.858937167,5525.33333333,3169.0,4766.66666667,5066.66666667,385.0,2015.0
MALDON ROAD,7153.0,5654.0,167042.5,-37.068882,144.184075,5035.5,1133.0,2950.0,3150.0,170.0,2015.0
MALDON-NEWSTEAD ROAD,10319.0,8498.5,169720.0,-37.058444,144.046581,6440.5,3604.0,610.0,645.0,95.0,2015.0
MALLACOOTA ROAD,7165.71428571,6309.57142857,166779.571429,-37.5137315714,149.675883857,5926.85714286,2541.57142857,361.428571429,382.857142857,64.2857142857,2015.0
MALLEE HIGHWAY,6391.55555556,8134.61111111,168502.055556,-35.1192447778,142.177107667,9075.16666667,7062.33333333,383.888888889,406.666666667,118.888888889,2015.0
MALLEE HIGHWAY (TOOLEYBUG ROAD),11406.0,11407.0,172398.0,-35.033105,143.328181,15983.5,2204.0,540.0,575.0,125.0,2015.0
MALMSBURY BYPASS,13561.6,12983.9,175605.4,-37.0499274,144.301329,14998.3,1992.4,5590.0,5920.0,818.0,2015.0
MALMSBURY-DAYLESFORD ROAD,6099.5,5600.5,165373.5,-37.287322,144.278492,5692.0,3574.0,1200.0,1200.0,90.0,2015.0
MALMSBURY-ELPHINSTONE ROAD,13054.5,12626.8333333,174853.666667,-37.19233,144.407772667,15098.8333333,2283.0,1900.0,2000.0,250.0,2015.0
MALOP STREET,11933.9166667,13548.0,190280.333333,-38.1481264167,144.363829417,15051.6666667,8271.5,7800.0,8300.0,635.0,2015.0
MALVERN ROAD,7755.68181818,7581.31818182,168385.590909,-37.855911,145.034961182,7180.59090909,4885.36363636,8900.0,8100.0,426.818181818,2015.0
MANCHESTER ROAD,5613.33333333,7281.0,168766.333333,-37.7712276667,145.313719333,11447.3333333,8275.66666667,5400.0,4900.0,350.0,2015.0
MANESTAR ROAD,9419.0,10598.5,171710.5,-37.978131,145.390642,10335.5,8278.0,900.0,810.0,50.0,2015.0
MANIFOLD STREET,4032.0,4333.0,164870.3,-38.2136308,142.8620528,4680.7,5598.2,1770.0,1882.0,254.0,2015.0
MANKS ROAD,13941.0,13299.0,175994.0,-38.176286,145.426423,15851.5,2430.0,720.0,650.0,,2015.0
MANNINGHAM ROAD,5329.2,5765.9,166216.2,-37.7674702,145.0949606,5308.0,4458.8,22400.0,19900.0,1244.0,2015.0
MANOR LAKES BOULEVARD,13627.5,12985.5,176000.0,-37.876344,144.606392,15655.5,2468.0,4000.0,3600.0,,2015.0
MANSFIELD-WHITFIELD ROAD,9129.5,8582.83333333,169423.833333,-36.9453866667,146.202946667,7037.0,4462.0,393.333333333,416.666666667,28.3333333333,2015.0
MANSFIELD-WOODS POINT ROAD,6203.75,7044.0,167850.25,-37.314026,146.19724,6593.0,4466.0,387.5,407.5,32.5,2015.0
MANUKA ROAD,8080.0,10581.0,171616.5,-38.033794,145.365258,10233.0,8279.0,3050.0,2750.0,195.0,2015.0
MARDAN ROAD,6383.5,4884.5,165906.5,-38.474983,146.145119,6825.5,4840.0,295.0,315.0,30.0,2015.0
MARGARET STREET,5470.5,2471.5,162131.0,-36.497733,144.609038,4664.5,536.0,1750.0,1850.0,330.0,2015.0
MARIBYRNONG ROAD,7053.75,7099.375,167849.0,-37.77161175,144.91520025,7760.375,5824.25,8762.5,7987.5,511.25,2015.0
MARINE DRIVE,10336.0,8337.0,170106.0,-38.31431,144.991038,10592.0,5075.0,5500.0,4900.0,400.0,2015.0
MARINE PARADE,6006.75,7591.08333333,168637.833333,-38.228909,145.1563385,9664.75,7849.0,6166.66666667,5666.66666667,318.333333333,2015.0
MARKET ROAD,2972.5,4973.5,165662.0,-37.802244,144.838696,7072.5,4388.0,4200.0,3800.0,240.0,2015.0
MARLO ROAD,7396.375,4897.375,165502.625,-37.74026725,148.48807225,5141.5,1670.25,493.75,523.75,37.5,2015.0
MARLO-CAPE CONRAN ROAD,5835.0,6336.0,167367.5,-37.80104,148.643572,5030.0,1673.0,135.0,140.0,20.0,2015.0
MARMA STREET,9000.33333333,8787.0,170821.0,-36.62017,142.469876833,8458.5,6261.0,535.0,565.0,100.0,2015.0
MARONG ROAD,8379.0,8380.0,170985.5,-36.75881,144.2546,8765.5,6542.0,7300.0,7750.0,590.0,2015.0
MAROONA-GLENTHOMPSON ROAD,8366.5,6242.5,167357.875,-37.5571905,142.6790065,5587.625,3247.5,272.5,286.25,72.5,2015.0
MAROONDAH HIGHWAY,6518.75438596,4661.35087719,165515.736842,-37.5022638947,145.54185093,5561.24561404,1096.98245614,6279.12280702,5714.38596491,431.929824561,2015.0
MAROONDAH LINK HIGHWAY,4954.0,3455.0,164088.0,-37.132742,145.592738,3937.0,885.0,1350.0,1450.0,180.0,2015.0
MARTIN STREET,10437.7,9910.1,171115.0,-37.8928354,144.4570792,12480.4,3729.0,2532.0,2300.0,90.0,2015.0
MARY STREET,9578.5,9258.0,170111.5,-37.979112,146.789239,6748.0,4600.0,810.0,860.0,85.0,2015.0
MARYBOROUGH-BENDIGO ROAD,7683.41666667,6380.83333333,167188.583333,-36.8886023333,143.921227167,6095.58333333,3582.66666667,1081.66666667,1142.5,129.166666667,2015.0
MARYBOROUGH-DUNOLLY ROAD,9643.5,8096.83333333,169110.166667,-36.8815986667,143.743652333,6099.66666667,3693.66666667,665.0,705.0,85.0,2015.0
MARYBOROUGH-NATTE YALLOCK ROAD,6121.5,5622.5,165377.5,-36.969321,143.522228,6189.5,3610.0,240.0,250.0,30.0,2015.0
MARYSVILLE ROAD,8067.25,6068.25,167270.75,-37.538104,145.687216,5123.0,1662.5,315.0,335.0,55.0,2015.0
